"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GeneID:97328594",43.4890123949281,7.97637717428065,1.80331547622026,4.42317347101078,9.72615850809955e-06,4.75490070400389e-05
"GeneID:97328611",55.8034507510194,8.02935030567568,1.76813475484869,4.54114160906407,5.59504334340194e-06,3.59150707561942e-05
"GeneID:97328612",38.9500548251391,6.79852601218523,1.78985934078372,3.79835770178922,0.000145658013685505,0.000342798601173646
"GeneID:97328613",27.3236254624903,9.07604901285158,1.68197180689132,5.39607678063657,6.81138078054498e-08,1.12917770377187e-05
"GeneID:97328619",41.7326549888012,7.37236987156642,1.43190051138814,5.14866068761954,2.62352979470137e-07,1.75772411598562e-05
"GeneID:97328633",80.7618095424801,6.79382350372574,1.61515562301662,4.20629653694728,2.59589573739708e-05,8.75329251004909e-05
"GeneID:97328639",75.8532948098656,7.29479535709974,1.65309860589003,4.41280110642414,1.02041731646296e-05,4.90406628955383e-05
"GeneID:97328645",86.9867355793493,7.47353182933863,1.62816325490964,4.59016121804899,4.42903783422236e-06,3.23194411770849e-05
"GeneID:97328654",84.0613748455262,7.84304330157981,1.71870092499031,4.5633554899169,5.03424655499694e-06,3.37201665071978e-05
"GeneID:97328656",26.7089630766607,7.46126229673918,1.66429162496769,4.4831459732209,7.35505792860101e-06,4.11262937911293e-05
"GeneID:97328664",143.326916387711,7.42523088208122,1.6637815877276,4.46286395813685,8.08714012364885e-06,4.28941912158335e-05
"GeneID:97328673",35.7908315344683,7.86112249109862,1.86288833077013,4.2198570688608,2.4445725473089e-05,8.36671179355501e-05
"GeneID:97328686",19.4336164134136,7.81465833369664,1.80475184046561,4.33004591461203,1.4907825503534e-05,6.07438263054447e-05
"GeneID:97328687",17.7224315889221,8.02349637435223,1.94344984939417,4.12848130701874,3.65167120036008e-05,0.000112607349108778
"GeneID:97328698",28.8462087162409,7.38081910017341,1.83070657402943,4.03167782586155,5.53800702317515e-05,0.000154458477130744
"GeneID:97328710",66.9088391295728,8.20277141713705,1.66612496197837,4.92326302307903,8.51129309572116e-07,2.10744344525072e-05
"GeneID:97328713",39.0340055420034,7.09671153448047,1.5734773966135,4.51020875784698,6.47638608233979e-06,3.87245441115855e-05
"GeneID:97328718",7.63390992419626,7.50182420178052,1.70913089242404,4.38926253982852,1.13735694270657e-05,5.16484693845518e-05
"GeneID:97328719",29.0745622008532,6.99473024845833,1.58125084816263,4.42354244842684,9.70955437492438e-06,4.7533799424076e-05
"GeneID:97328740",16.7271912148644,7.71047994018412,1.7251380052765,4.46948587104388,7.84078380810246e-06,4.2292322080309e-05
"GeneID:97328741",26.1886778887114,7.37682156619336,1.80631546162083,4.08390545446257,4.42850546926356e-05,0.000129998063775156
"GeneID:97328746",33.6310923224244,7.38167556863648,1.4830053653403,4.97751103344299,6.44071116734846e-07,1.99206727599967e-05
"GeneID:97328764",36.35484712149,8.26165792410868,1.89281001376735,4.36475814477815,1.27263483005511e-05,5.50960657302777e-05
"GeneID:97328770",16.9285867227047,6.27208909432288,1.78002644209592,3.52359321524332,0.000425737314321251,0.000911368485131423
"GeneID:97328771",53.882442701142,5.13788277206044,1.36602124799209,3.76120267500422,0.000169098341575743,0.000390259864553531
"GeneID:97328772",10.4112816661786,5.67751976579895,1.72615830393427,3.28910723475287,0.00100505723180492,0.00203777658925585
"GeneID:97328773",25.5309001860341,6.13840935321884,1.45592443190178,4.21615931343403,2.48498237935152e-05,8.47377165508478e-05
"GeneID:97328776",67.2609860756054,5.59757843030084,1.5555962736887,3.59834908644235,0.000320243589583605,0.000698195170034787
"GeneID:97328777",53.558622298424,8.84869151662656,1.6107684657892,5.49345961543338,3.9413526807589e-08,1.12917770377187e-05
"GeneID:97328778",8.46012878854913,5.936753063758,1.63561666154278,3.62967265089989,0.000283780871174232,0.000623887741885177
"GeneID:97328779",54.5054153212544,5.76368232302313,1.57556167622467,3.65817626183568,0.000254016336407871,0.000563792356417471
"GeneID:97328780",93.331452342472,3.90378298147386,1.35190551504906,2.88761524974784,0.00388174370215232,0.00734713398111294
"GeneID:97328781",49.8326873624176,4.29355679754652,1.55207116818859,2.7663401560107,0.00566893686489397,0.0105491323135417
"GeneID:97328782",27.1097004560073,4.36751014841625,1.60250051987029,2.72543446586199,0.00642169232339117,0.011845418947877
"GeneID:97328784",13.3479405130136,4.08119202704799,1.30174252490446,3.13517608049835,0.0017175098760998,0.00338000262267455
"GeneID:97328792",18.172069347766,6.55726274218627,1.89049667955814,3.46853967694823,0.000523295248042783,0.00110391511189389
"GeneID:97328793",13.6008412520338,6.6581460987767,2.06829402967134,3.21914872994857,0.00128571779506358,0.00257420892445647
"GeneID:97328795",22.0711272389815,6.04574109089913,1.73025352926425,3.49413596831091,0.000475598729602414,0.00100879968194004
"GeneID:97328808",53.6064442455125,7.41229930094563,1.48197455568574,5.0016373577452,5.68454437253847e-07,1.99206727599967e-05
"GeneID:97328816",46.5082569512866,7.38592663708513,1.54650277086481,4.77588968880729,1.78914455190205e-06,2.48834565391591e-05
"GeneID:97328817",25.6986274323847,7.15338019098099,1.85359985346831,3.85918254017778,0.000113766938601334,0.000277452633761845
"GeneID:97328823",57.7748770357451,7.509707237388,1.82813880054854,4.10784303420216,3.9937136153864e-05,0.000119579515412957
"GeneID:97328824",25.0077243665715,6.67874617813366,1.65515272970154,4.03512380355255,5.45735142100037e-05,0.000152392105564758
"GeneID:97328840",56.3097701685901,7.85051659717686,1.65025969250251,4.75714012336573,1.96354877470172e-06,2.50529533018265e-05
"GeneID:97328845",62.1515536865887,8.02919925860151,1.8006315575525,4.4591017106882,8.23038605206302e-06,4.33075075596649e-05
"GeneID:97328851",52.1310528026495,5.73679170165052,1.59726893958878,3.59162540475337,0.000328621978258174,0.000714683505668315
"GeneID:97328859",55.3991010381768,7.44196116354257,1.60818264255474,4.62755968545982,3.69999619164607e-06,3.09150531025036e-05
"GeneID:97328860",40.1855054137674,4.89926591759446,1.40059002223405,3.49800144212063,0.000468758597930175,0.000995200664681583
"GeneID:97328861",41.2847468825483,6.94539853660054,1.6005429628099,4.33940150185489,1.428712852814e-05,5.89391675547537e-05
"GeneID:97328864",68.685728792742,7.57175084461525,1.44657172674324,5.23427266317587,1.65635792800772e-07,1.60296402483793e-05
"GeneID:97328882",34.2710020486587,7.45680562927696,1.93370467501178,3.85622775061632,0.000115150210889873,0.0002803869557968
"GeneID:97328889",41.8420605135094,6.66027775773289,1.4487814980884,4.59715820951664,4.28292404536073e-06,3.21513922273241e-05
"GeneID:97328892",64.2968454928339,7.52212575403257,1.44074292383109,5.22100482300507,1.77954905931191e-07,1.60296402483793e-05
"GeneID:97328900",57.126439960258,6.23752823339608,1.4944616928253,4.1737625416172,2.99610034110928e-05,9.72310837252219e-05
"GeneID:97328908",136.74284027338,6.64706222322528,1.46287507664565,4.54383448685646,5.5240037952695e-06,3.5606807797008e-05
"GeneID:97328912",29.5653881544799,6.37155782070183,1.86706229237249,3.41261126997828,0.00064343653211045,0.00133969894370776
"GeneID:97328913",44.5265184014293,6.75501299320501,1.87069638051955,3.6109617057841,0.00030506370746849,0.000666259137111182
"GeneID:97328932",27.6598137340157,6.93603020554657,1.80579170359945,3.8409912902585,0.000122538462839045,0.000295736352592827
"GeneID:97328942",41.4231448621188,5.99073442565985,1.52024912521408,3.94062678695258,8.12689828438259e-05,0.000210826914129791
"GeneID:97328951",34.5906837984389,6.60791745822555,1.66221615850595,3.97536591400058,7.02711273899359e-05,0.000187214869240352
"GeneID:97328966",47.8096745784435,5.70035940006539,1.43504658955999,3.97224692322585,7.11978608125974e-05,0.000189249296696028
"GeneID:97328987",58.6498788842935,8.36226536535218,1.72365398976868,4.85147565287996,1.22546255542355e-06,2.24302887221925e-05
"GeneID:97329020",36.0791559218643,6.47498330841973,1.63866726673662,3.9513716053623,7.77045575972975e-05,0.000203170057357216
"GeneID:97329023",44.1155944385344,6.41934211885895,1.52730676566291,4.2030469995808,2.63345882099347e-05,8.83231552870775e-05
"GeneID:97329028",58.9040146815308,7.74535592161885,1.61796984666378,4.78708298401828,1.69222875790974e-06,2.45812409018362e-05
"GeneID:97329043",13.9787137050095,3.88902187927159,1.73919587696029,2.23610343768104,0.0253449963279101,0.0425257150968297
